class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.5439432859420776,0.2153831571340561,-0.4308517575263977,0.9997775554656982,0.5532756447792053,0.18897055089473724,-0.3797801733016968,0.9992311596870422,0.5600139498710632,0.18971389532089233,-0.3800814747810364,0.9993055462837219,0.5667412281036377,0.1904798001050949,-0.3803267180919647,0.999092161655426,0.5298973321914673,0.18653763830661774,-0.3993092179298401,0.9995524883270264,0.519425094127655,0.1862076073884964,-0.39954617619514465,0.9996404051780701,0.5091553330421448,0.18606941401958466,-0.39986738562583923,0.9995678663253784,0.5709470510482788,0.20358017086982727,-0.1472734808921814,0.9992413520812988,0.4904944896697998,0.19907741248607635,-0.2326037585735321,0.9997373819351196,0.5520025491714478,0.24876512587070465,-0.3444805443286896,0.9995101094245911,0.5240951776504517,0.24601270258426666,-0.375612735748291,0.9997209906578064,0.6282054781913757,0.37641826272010803,-0.04361116141080856,0.9995625019073486,0.40993648767471313,0.35490885376930237,-0.13891783356666565,0.9996940493583679,0.7956510782241821,0.41141146421432495,-0.02196793630719185,0.9911489486694336,0.2300695925951004,0.4143964648246765,-0.1939999759197235,0.9955142736434937,0.9514652490615845,0.41774216294288635,-0.16468515992164612,0.9773996472358704,0.07194887101650238,0.4579438865184784,-0.38502803444862366,0.9788792133331299,0.9883519411087036,0.4067174196243286,-0.18161530792713165,0.9416869282722473,0.01989094167947769,0.46824783086776733,-0.4082210958003998,0.9441550374031067,0.9988105893135071,0.39546558260917664,-0.2345639020204544,0.9527508616447449,0.014269565232098103,0.4707094430923462,-0.4849027097225189,0.9569998383522034,0.9811194539070129,0.402935653924942,-0.20186269283294678,0.9642214179039001,0.0363091379404068,0.4722832441329956,-0.4268881678581238,0.9657021760940552,0.5780851244926453,0.8273696303367615,0.017078503966331482,0.9629031419754028,0.4407874643802643,0.8142203688621521,-0.016515985131263733,0.9696931838989258,0.5934692621231079,1.1483315229415894,-0.06446702778339386,0.24743835628032684,0.45413488149642944,1.1473950147628784,-0.09650464355945587,0.22169755399227142,0.6135655641555786,1.3957898616790771,0.3192209005355835,0.018482239916920662,0.47823113203048706,1.433160662651062,0.13547980785369873,0.033023249357938766,0.6138336062431335,1.4242215156555176,0.3480723798274994,0.030743848532438278,0.47814518213272095,1.4706788063049316,0.15093357861042023,0.03421979770064354,0.6167614459991455,1.495635747909546,0.1640869528055191,0.012994040735065937,0.5009322762489319,1.5177552700042725,-0.09178833663463593,0.020259393379092216
up,0.5487475395202637,0.2158694714307785,-0.5309142470359802,0.9996201395988464,0.5575791001319885,0.1892377734184265,-0.48524484038352966,0.9984731674194336,0.5644893646240234,0.18996649980545044,-0.48540815711021423,0.9987243413925171,0.5706297159194946,0.19069240987300873,-0.48542413115501404,0.9981447458267212,0.5351710319519043,0.18636085093021393,-0.4962173402309418,0.9991180896759033,0.5252833366394043,0.18543270230293274,-0.49626511335372925,0.999305248260498,0.5149896144866943,0.18452005088329315,-0.49646419286727905,0.9990341067314148,0.5730848908424377,0.2031421661376953,-0.2499663084745407,0.9987726807594299,0.4954431653022766,0.1957540065050125,-0.3022839426994324,0.9995594024658203,0.5563046336174011,0.24879860877990723,-0.44622427225112915,0.9989275932312012,0.5299855470657349,0.24500764906406403,-0.4608314633369446,0.9994047284126282,0.6329166889190674,0.3653257489204407,-0.16462776064872742,0.9988480806350708,0.4113005995750427,0.3403618633747101,-0.22406673431396484,0.9990050792694092,0.7945817708969116,0.3283037543296814,-0.16237697005271912,0.9931547045707703,0.22829651832580566,0.3507150411605835,-0.28597894310951233,0.9947267770767212,0.9575527310371399,0.274678498506546,-0.36528533697128296,0.9798526167869568,0.0637182891368866,0.3308820426464081,-0.5159683227539062,0.9718899130821228,0.99500972032547,0.2604214549064636,-0.3989546597003937,0.9419898390769958,0.013559629209339619,0.3255785405635834,-0.5491334199905396,0.9281522631645203,1.0009124279022217,0.24111415445804596,-0.4692097306251526,0.9515372514724731,0.00808429904282093,0.32319754362106323,-0.6287065744400024,0.9454840421676636,0.9821975827217102,0.24457348883152008,-0.4088384211063385,0.9659557342529297,0.029511084780097008,0.33136796951293945,-0.5618948340415955,0.9622672200202942,0.5797340869903564,0.8244015574455261,-4.537865606835112e-05,0.951149046421051,0.44404369592666626,0.8133174180984497,0.0010762081947177649,0.9570087790489197,0.5797305703163147,1.1573137044906616,-0.06395836174488068,0.2230217307806015,0.43723779916763306,1.1468452215194702,-0.020047960802912712,0.1837480515241623,0.5844272375106812,1.4256666898727417,0.238327294588089,0.01430707611143589,0.4602724611759186,1.442154049873352,0.16392606496810913,0.026896709576249123,0.5813656449317932,1.4597712755203247,0.2572579085826874,0.031905852258205414,0.4641498029232025,1.4824905395507812,0.16759423911571503,0.043695323169231415,0.5796651244163513,1.5186792612075806,0.01901194639503956,0.012809543870389462,0.4624355435371399,1.5227851867675781,-0.11571323871612549,0.017032206058502197
up,0.5495682954788208,0.2156558483839035,-0.5500752925872803,0.999673068523407,0.5578954815864563,0.18894338607788086,-0.5086649060249329,0.9986932277679443,0.5648372173309326,0.18974798917770386,-0.5088807344436646,0.9989203810691833,0.5709787011146545,0.19050545990467072,-0.5089268088340759,0.9984222054481506,0.5360236763954163,0.18600967526435852,-0.5174179077148438,0.9992261528968811,0.5263887047767639,0.18504688143730164,-0.5174282789230347,0.9993765354156494,0.5163804292678833,0.18403677642345428,-0.5176608562469482,0.9991122484207153,0.5735549926757812,0.20310929417610168,-0.27339404821395874,0.9989952445030212,0.49687227606773376,0.19538673758506775,-0.31275200843811035,0.9996113181114197,0.5574323534965515,0.24907074868679047,-0.4632660448551178,0.9990776181221008,0.5319845080375671,0.24496738612651825,-0.4746783375740051,0.9994717836380005,0.6355270147323608,0.3596112132072449,-0.1676284223794937,0.9989049434661865,0.41110652685165405,0.3350289762020111,-0.2094281017780304,0.9987770915031433,0.7970341444015503,0.3128220736980438,-0.21431538462638855,0.9947801828384399,0.2348785102367401,0.32912129163742065,-0.276944637298584,0.9949120879173279,0.9550455212593079,0.23968683183193207,-0.4570942521095276,0.9850185513496399,0.07144131511449814,0.29972806572914124,-0.516952633857727,0.9730958342552185,0.9959708452224731,0.21772462129592896,-0.499978244304657,0.9550344944000244,0.025355279445648193,0.2948661744594574,-0.5522735118865967,0.9305283427238464,0.9986580014228821,0.20033566653728485,-0.5598747730255127,0.9622278809547424,0.019427387043833733,0.28914016485214233,-0.6309413909912109,0.9474146366119385,0.9808024168014526,0.20765471458435059,-0.4987523555755615,0.9736491441726685,0.03913384675979614,0.2963615357875824,-0.5623472929000854,0.96421879529953,0.5810052752494812,0.8241555690765381,-0.0005702535272575915,0.9560241103172302,0.4439559578895569,0.8139065504074097,0.0016317650442942977,0.95961993932724,0.577311635017395,1.158876895904541,-0.03246720880270004,0.24148127436637878,0.436718225479126,1.153334379196167,0.02153969369828701,0.1872391253709793,0.5823191404342651,1.4283860921859741,0.3048762381076813,0.015107565559446812,0.45966973900794983,1.4498615264892578,0.2691582143306732,0.027304470539093018,0.5806878805160522,1.4627443552017212,0.3276454210281372,0.0378846675157547,0.4643789827823639,1.4900285005569458,0.28226977586746216,0.04871772602200508,0.5724225640296936,1.523652195930481,0.0816531628370285,0.014990481548011303,0.46392035484313965,1.53534996509552,0.002905401401221752,0.017134200781583786
up,0.547906756401062,0.2154739946126938,-0.5742218494415283,0.9997252821922302,0.5564996004104614,0.18862687051296234,-0.5339807271957397,0.9988870620727539,0.563317060470581,0.1893489509820938,-0.5341870784759521,0.9990885853767395,0.5701704025268555,0.19013601541519165,-0.5342580080032349,0.9986615180969238,0.5343838334083557,0.1857912242412567,-0.540748655796051,0.9993314146995544,0.524848222732544,0.18490944802761078,-0.5407655835151672,0.9994578957557678,0.5151321887969971,0.18395055830478668,-0.5410003662109375,0.9992222785949707,0.5736891031265259,0.2028886377811432,-0.29860350489616394,0.9991719722747803,0.4968189299106598,0.19541433453559875,-0.329250693321228,0.9996700882911682,0.5565940737724304,0.24902145564556122,-0.48677772283554077,0.9992156624794006,0.530170738697052,0.24498838186264038,-0.49518728256225586,0.9995443224906921,0.6377407312393188,0.3566548526287079,-0.1878349781036377,0.9989831447601318,0.4108847975730896,0.3316759765148163,-0.21339960396289825,0.9987941980361938,0.8015711903572083,0.3079874813556671,-0.23937709629535675,0.9958457350730896,0.23368854820728302,0.3247879445552826,-0.26732832193374634,0.9954338669776917,0.9684163928031921,0.22995685040950775,-0.4786004424095154,0.9881365299224854,0.07079841196537018,0.2923670709133148,-0.5181561708450317,0.9763421416282654,1.0092284679412842,0.20828589797019958,-0.5208167433738708,0.963062584400177,0.017486341297626495,0.28648942708969116,-0.5551914572715759,0.9373476505279541,1.0113351345062256,0.19085541367530823,-0.5778869986534119,0.9688897728919983,0.011828850023448467,0.2803488075733185,-0.6316598057746887,0.9526224136352539,0.9913091659545898,0.19875100255012512,-0.5193145275115967,0.9783828854560852,0.0325162373483181,0.28753793239593506,-0.5633290410041809,0.967854917049408,0.580519437789917,0.8234149813652039,-0.005568800959736109,0.9585298895835876,0.44386133551597595,0.8137862086296082,0.006706750951707363,0.9626985192298889,0.5783498883247375,1.1606431007385254,-0.07733599096536636,0.24243353307247162,0.4344855844974518,1.1516231298446655,-0.09526237845420837,0.2044311761856079,0.5826203227043152,1.43075692653656,0.26366811990737915,0.014473073184490204,0.459461510181427,1.4518828392028809,0.11069899797439575,0.028242381289601326,0.5814693570137024,1.4648178815841675,0.28513965010643005,0.03762863203883171,0.46433591842651367,1.4929149150848389,0.11912751197814941,0.05131254717707634,0.570043683052063,1.5282162427902222,0.0356377437710762,0.0146045982837677,0.46474990248680115,1.5380399227142334,-0.16340669989585876,0.01733921468257904
up,0.5459703207015991,0.21377423405647278,-0.5576004385948181,0.9997835159301758,0.555105447769165,0.18747471272945404,-0.5165430307388306,0.9991053938865662,0.5615537762641907,0.1881828010082245,-0.516694188117981,0.9992734789848328,0.5686182975769043,0.18910668790340424,-0.5166909694671631,0.998929500579834,0.5327423810958862,0.18433813750743866,-0.519919753074646,0.9994526505470276,0.5232256650924683,0.18344895541667938,-0.5198713541030884,0.9995501041412354,0.5137715935707092,0.18245741724967957,-0.5200647711753845,0.9993431568145752,0.5733022689819336,0.20253267884254456,-0.28239351511001587,0.9993516802787781,0.4965530335903168,0.19485287368297577,-0.29722529649734497,0.9997249841690063,0.5555717349052429,0.24779963493347168,-0.4717485308647156,0.9993635416030884,0.5273414254188538,0.24365659058094025,-0.4756666123867035,0.9996178150177002,0.6378375291824341,0.35663965344429016,-0.18935289978981018,0.999136209487915,0.41049104928970337,0.3309251666069031,-0.18185149133205414,0.9988699555397034,0.8039121627807617,0.3113204836845398,-0.2347070723772049,0.9969231486320496,0.2311556339263916,0.32469862699508667,-0.23286230862140656,0.9958211779594421,0.9650044441223145,0.2392493635416031,-0.48386889696121216,0.9912319183349609,0.06364595890045166,0.29234495759010315,-0.477130264043808,0.978535532951355,1.0069968700408936,0.2197204977273941,-0.5298045873641968,0.9713976383209229,0.011501077562570572,0.2841094732284546,-0.5108283162117004,0.9428259134292603,1.0071771144866943,0.20323576033115387,-0.5920460820198059,0.9757614731788635,0.005038551986217499,0.2788533568382263,-0.5908483862876892,0.9568947553634644,0.9881437420845032,0.2114117592573166,-0.5271168947219849,0.983221709728241,0.027752768248319626,0.28836044669151306,-0.5250964760780334,0.9712436199188232,0.5828291177749634,0.8244682550430298,-0.012880000285804272,0.9632933139801025,0.44442492723464966,0.8147770166397095,0.014118160121142864,0.9670493006706238,0.5818896889686584,1.1673202514648438,-0.07504590600728989,0.23217430710792542,0.4300491213798523,1.1550979614257812,-0.038616787642240524,0.19955962896347046,0.5846292972564697,1.440815806388855,0.2633858621120453,0.013010498136281967,0.4560704827308655,1.4581940174102783,0.22358591854572296,0.02531300112605095,0.5833273530006409,1.4761385917663574,0.28428155183792114,0.03584688901901245,0.46160754561424255,1.4985243082046509,0.23734387755393982,0.04997311905026436,0.5726710557937622,1.534885287284851,0.020204652100801468,0.01379391923546791,0.4593561589717865,1.5451754331588745,-0.05618441849946976,0.015707382932305336
up,0.545507550239563,0.2145349532365799,-0.4803963601589203,0.9997870326042175,0.554749608039856,0.18760643899440765,-0.43831878900527954,0.9991155862808228,0.561159074306488,0.18833822011947632,-0.43855148553848267,0.9992850422859192,0.5683010220527649,0.1893467754125595,-0.4386013448238373,0.9989485740661621,0.5321935415267944,0.18425345420837402,-0.4457884430885315,0.9994617700576782,0.5226788520812988,0.18332502245903015,-0.4458387792110443,0.9995560050010681,0.5132242441177368,0.1822931170463562,-0.4460756778717041,0.9993537664413452,0.573015570640564,0.20290398597717285,-0.21072717010974884,0.9993629455566406,0.4961977005004883,0.19479507207870483,-0.24424931406974792,0.9997273683547974,0.5550380945205688,0.24832235276699066,-0.39716556668281555,0.999344527721405,0.5262669324874878,0.24416407942771912,-0.40670084953308105,0.9996082186698914,0.636501669883728,0.35693609714508057,-0.12423493713140488,0.999079704284668,0.41041406989097595,0.33090755343437195,-0.14359533786773682,0.9988324046134949,0.7966442108154297,0.31571656465530396,-0.15046700835227966,0.9970266819000244,0.2296319305896759,0.325848251581192,-0.19837144017219543,0.9958959817886353,0.9528862237930298,0.2579044997692108,-0.3712799549102783,0.9918581247329712,0.062019865959882736,0.2949201762676239,-0.4321826994419098,0.9795541167259216,0.9957287907600403,0.23906166851520538,-0.4077548384666443,0.9729934334754944,0.012967872433364391,0.2870427966117859,-0.46660083532333374,0.9451063871383667,0.9990211725234985,0.2195148468017578,-0.4710981249809265,0.9770740270614624,0.005750528071075678,0.28196391463279724,-0.541303277015686,0.9587023854255676,0.9812981486320496,0.2255910485982895,-0.4142470359802246,0.9841666221618652,0.026401683688163757,0.29118335247039795,-0.4772365093231201,0.9724302887916565,0.5825188755989075,0.8242584466934204,-0.011389980092644691,0.9622343182563782,0.4444275498390198,0.8138267397880554,0.012544682249426842,0.9674364328384399,0.5786335468292236,1.1623579263687134,-0.07378125935792923,0.23881123960018158,0.4319925308227539,1.1532518863677979,-0.1046760305762291,0.2090490758419037,0.5812700390815735,1.439121127128601,0.21449081599712372,0.01383860595524311,0.45798811316490173,1.4586230516433716,0.08928387612104416,0.027439389377832413,0.579960286617279,1.474273920059204,0.23096704483032227,0.038515038788318634,0.4640631675720215,1.500204086303711,0.09675930440425873,0.053457822650671005,0.5705270767211914,1.5340529680252075,-0.012712648138403893,0.014758169651031494,0.45962318778038025,1.5445995330810547,-0.18026277422904968,0.016806408762931824
up,0.5475577116012573,0.21390560269355774,-0.4939846098423004,0.9997736811637878,0.5560603737831116,0.1872628778219223,-0.45312342047691345,0.9990432858467102,0.5624447464942932,0.1880839467048645,-0.45332056283950806,0.9992344379425049,0.5690193772315979,0.189151793718338,-0.4533700942993164,0.9988671541213989,0.5342488288879395,0.1835871785879135,-0.459836483001709,0.9994227886199951,0.5247374176979065,0.18242976069450378,-0.4598563611507416,0.9995262026786804,0.5150306224822998,0.18117327988147736,-0.46004217863082886,0.9993095993995667,0.5728805065155029,0.20296679437160492,-0.22266510128974915,0.9993118047714233,0.49603039026260376,0.1940644532442093,-0.2518565058708191,0.9997137188911438,0.555838406085968,0.24789799749851227,-0.4100671410560608,0.9992578029632568,0.5281280279159546,0.24373385310173035,-0.416727215051651,0.9995650053024292,0.634318470954895,0.35830214619636536,-0.1266215741634369,0.9990348219871521,0.4097519516944885,0.3310839533805847,-0.16664530336856842,0.9988123178482056,0.7956245541572571,0.3193325400352478,-0.14948561787605286,0.9970635771751404,0.23286846280097961,0.32913127541542053,-0.23232686519622803,0.9957846403121948,0.9614295959472656,0.26789820194244385,-0.3774515390396118,0.9920249581336975,0.07437155395746231,0.2968931794166565,-0.4697815477848053,0.9804866909980774,1.0023183822631836,0.2572054862976074,-0.4162214398384094,0.9733182787895203,0.029472649097442627,0.28955698013305664,-0.5060464143753052,0.9480672478675842,1.0044047832489014,0.23391607403755188,-0.48349833488464355,0.9772177338600159,0.02577277459204197,0.28433480858802795,-0.5802334547042847,0.9609242081642151,0.9860623478889465,0.2395879328250885,-0.4231360852718353,0.9845329523086548,0.043601419776678085,0.2932530343532562,-0.5141845941543579,0.9740566611289978,0.5821766257286072,0.8263549208641052,-0.003932690713554621,0.9635182023048401,0.44411683082580566,0.8142579793930054,0.00498992158100009,0.9687321782112122,0.5786928534507751,1.1631656885147095,-0.008787862956523895,0.22601035237312317,0.43285074830055237,1.1535392999649048,-0.024719353765249252,0.1998259723186493,0.5825762152671814,1.4405548572540283,0.3040676712989807,0.012378031387925148,0.45692864060401917,1.4578990936279297,0.17818869650363922,0.02422657608985901,0.5815106630325317,1.4760147333145142,0.32270628213882446,0.03555827587842941,0.46162351965904236,1.4984890222549438,0.18692919611930847,0.04882201924920082,0.5722989439964294,1.534056544303894,0.07059581577777863,0.013355053029954433,0.4592926502227783,1.5429619550704956,-0.09355432540178299,0.014796242117881775
down,0.5299767255783081,0.21234425902366638,-0.4434473514556885,0.9996516108512878,0.5418363809585571,0.18444804847240448,-0.4123639464378357,0.9988354444503784,0.5487140417098999,0.18545018136501312,-0.41259875893592834,0.9990275502204895,0.5552472472190857,0.18653227388858795,-0.4126919209957123,0.9987370371818542,0.5172277092933655,0.18162111937999725,-0.42187395691871643,0.9992982745170593,0.5074600577354431,0.18091268837451935,-0.4219302237033844,0.9994373321533203,0.4988439977169037,0.18048977851867676,-0.4222872257232666,0.999298095703125,0.5641290545463562,0.20106559991836548,-0.1955787092447281,0.9989412426948547,0.4842984080314636,0.19548343122005463,-0.23589637875556946,0.9995859265327454,0.5426056385040283,0.24468828737735748,-0.3573652505874634,0.9992125630378723,0.5103267431259155,0.24304309487342834,-0.3684794306755066,0.9994999766349792,0.6269215941429138,0.39329686760902405,-0.02685854770243168,0.9993927478790283,0.4069289565086365,0.3693505525588989,-0.13938233256340027,0.9994586110115051,0.7106249928474426,0.6058641672134399,0.06964527070522308,0.9903021454811096,0.30842918157577515,0.5946413278579712,-0.09620513767004013,0.9925904870033264,0.815689206123352,0.7752888798713684,-0.1121911033987999,0.9704248905181885,0.2024221122264862,0.7832963466644287,-0.2456372231245041,0.9677383899688721,0.8606551289558411,0.8242900967597961,-0.1437932699918747,0.9254075288772583,0.1601661741733551,0.8432101607322693,-0.2764871120452881,0.9227832555770874,0.8553371429443359,0.8280016779899597,-0.2084556519985199,0.9399535655975342,0.16228017210960388,0.8500737547874451,-0.37038496136665344,0.9402625560760498,0.8297363519668579,0.8130490779876709,-0.14755943417549133,0.95473712682724,0.1784522980451584,0.8335561156272888,-0.28718841075897217,0.9541140198707581,0.5808373093605042,0.839488685131073,0.03943195566534996,0.9493748545646667,0.4347265362739563,0.8287460207939148,-0.038845211267471313,0.965660572052002,0.5803244113922119,1.184836983680725,-0.08313339948654175,0.26549968123435974,0.4533349871635437,1.1722981929779053,-0.24677595496177673,0.26501402258872986,0.5741351842880249,1.4678864479064941,0.2277332842350006,0.026234524324536324,0.452208936214447,1.495008945465088,0.024038072675466537,0.04518374428153038,0.5742462873458862,1.5036284923553467,0.24657535552978516,0.03989320248365402,0.44676336646080017,1.5403103828430176,0.038656242191791534,0.04709094762802124,0.561612069606781,1.5770237445831299,0.03887229040265083,0.016771746799349785,0.4707319736480713,1.590933918952942,-0.23047983646392822,0.02583351731300354
down,0.5359475612640381,0.21483954787254333,-0.4976867139339447,0.999743640422821,0.5461209416389465,0.18621061742305756,-0.45717501640319824,0.9991792440414429,0.5527762174606323,0.18702736496925354,-0.4573701024055481,0.9993154406547546,0.5599655508995056,0.18808116018772125,-0.45737284421920776,0.9991064071655273,0.5224444270133972,0.1832500547170639,-0.4677730202674866,0.9994966983795166,0.5125938057899475,0.18247221410274506,-0.46793460845947266,0.999602198600769,0.5027795433998108,0.18196910619735718,-0.46827787160873413,0.9995103478431702,0.5664873719215393,0.20218056440353394,-0.2144123762845993,0.9991812705993652,0.48644131422042847,0.19659480452537537,-0.2656043767929077,0.9997100234031677,0.5462360382080078,0.24766351282596588,-0.40527042746543884,0.9994734525680542,0.5154613852500916,0.245810404419899,-0.4196337163448334,0.9996735453605652,0.6286258697509766,0.4001261293888092,-0.051853857934474945,0.999567449092865,0.4090370535850525,0.3727407455444336,-0.15437224507331848,0.9996395707130432,0.6868587732315063,0.640375554561615,0.0423978716135025,0.9865002036094666,0.3469032645225525,0.6195024251937866,-0.0952635407447815,0.9922030568122864,0.7259130477905273,0.8394392132759094,-0.1697917878627777,0.9680371880531311,0.27434295415878296,0.841139018535614,-0.25316596031188965,0.9695289731025696,0.748272180557251,0.8987048268318176,-0.21512234210968018,0.9282186627388,0.24844315648078918,0.9153127074241638,-0.3034885823726654,0.9288334250450134,0.7422504425048828,0.9036267399787903,-0.2764989733695984,0.9420974850654602,0.256582647562027,0.9227218627929688,-0.3742838501930237,0.9438302516937256,0.7289602160453796,0.8832340836524963,-0.19913412630558014,0.951910138130188,0.2680566608905792,0.8988752961158752,-0.28333359956741333,0.9530683755874634,0.5890113711357117,0.8459893465042114,0.05099918320775032,0.959047257900238,0.44460898637771606,0.8409966230392456,-0.05018885061144829,0.9737727046012878,0.596879780292511,1.2042477130889893,-0.1350787729024887,0.35293516516685486,0.4641580581665039,1.1737658977508545,-0.4619712233543396,0.3811337351799011,0.5930741429328918,1.4875038862228394,0.24741294980049133,0.04405754804611206,0.4631848931312561,1.502927303314209,-0.15937134623527527,0.08464854955673218,0.592013418674469,1.5264060497283936,0.2693798243999481,0.055952832102775574,0.45700374245643616,1.5514423847198486,-0.13842687010765076,0.06477636098861694,0.5842547416687012,1.5994513034820557,0.06045743077993393,0.027127068489789963,0.48096710443496704,1.6033635139465332,-0.43332141637802124,0.050877027213573456
down,0.5367118120193481,0.21601414680480957,-0.46523499488830566,0.9997430443763733,0.5474668741226196,0.18718013167381287,-0.434063196182251,0.9992097616195679,0.5543614029884338,0.1880224645137787,-0.43425869941711426,0.9993560314178467,0.5618917942047119,0.18921178579330444,-0.4343297481536865,0.9991427063941956,0.5235280394554138,0.18396495282649994,-0.43782204389572144,0.9995049834251404,0.5136982202529907,0.18306906521320343,-0.43801331520080566,0.9996229410171509,0.5038410425186157,0.18245738744735718,-0.43837428092956543,0.999540388584137,0.5688050985336304,0.20356102287769318,-0.23193903267383575,0.999146580696106,0.4874114990234375,0.19687367975711823,-0.24706271290779114,0.9997266530990601,0.546838641166687,0.2487630397081375,-0.38526564836502075,0.999545156955719,0.5161808729171753,0.24660412967205048,-0.39067426323890686,0.9997269511222839,0.6299110651016235,0.3999100625514984,-0.08440423011779785,0.9996169805526733,0.40985971689224243,0.37258750200271606,-0.14930616319179535,0.9997143745422363,0.6747230291366577,0.6369151473045349,0.00021988071966916323,0.980392336845398,0.36316466331481934,0.6190680265426636,-0.08912988007068634,0.9912319183349609,0.6994519233703613,0.8342007398605347,-0.19140097498893738,0.9485570192337036,0.3110453188419342,0.8399127125740051,-0.24114903807640076,0.959923505783081,0.7167061567306519,0.8875209093093872,-0.231266587972641,0.9029474854469299,0.28737860918045044,0.9142740964889526,-0.2925659418106079,0.9108017086982727,0.7139731049537659,0.8944482803344727,-0.29692569375038147,0.9203688502311707,0.29705318808555603,0.9246878027915955,-0.34656766057014465,0.9277759194374084,0.7025769352912903,0.876906156539917,-0.2269822359085083,0.9273616075515747,0.31046542525291443,0.8991134166717529,-0.2675841748714447,0.9357270002365112,0.5896960496902466,0.8479065299034119,0.03410351276397705,0.9548555612564087,0.44531717896461487,0.841099202632904,-0.03327682614326477,0.9738200306892395,0.5962032675743103,1.202140212059021,-0.06514911353588104,0.33634597063064575,0.4660804867744446,1.1742335557937622,-0.36174529790878296,0.368391215801239,0.5981215238571167,1.4895538091659546,0.2652278542518616,0.039895035326480865,0.47328394651412964,1.5034352540969849,-0.10977188497781754,0.07709386199712753,0.5973531603813171,1.5330811738967896,0.285361647605896,0.05101488530635834,0.4688911437988281,1.5527383089065552,-0.0931149572134018,0.05892552062869072,0.593769371509552,1.596982717514038,0.06611283123493195,0.025171460583806038,0.49244585633277893,1.602563738822937,-0.37867438793182373,0.04784497618675232
