class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
on,0.6685628294944763,0.12018126994371414,-0.4982825219631195,0.9998530745506287,0.6772001385688782,0.10127225518226624,-0.4742664694786072,0.9997440576553345,0.681991457939148,0.10166821628808975,-0.47429418563842773,0.9997288584709167,0.6869884729385376,0.10218844562768936,-0.4743976593017578,0.9997501969337463,0.6616017818450928,0.10119904577732086,-0.47517961263656616,0.9997652173042297,0.6556650400161743,0.10134055465459824,-0.4752528667449951,0.9997417330741882,0.6498347520828247,0.10173627734184265,-0.4752315878868103,0.9997460842132568,0.6944299340248108,0.11192802339792252,-0.30925530195236206,0.9997139573097229,0.6411336064338684,0.11030148714780807,-0.3173578679561615,0.9996453523635864,0.6762081384658813,0.14264093339443207,-0.43405723571777344,0.999842643737793,0.6579094529151917,0.1406078338623047,-0.4367073178291321,0.9998235702514648,0.7318152785301208,0.2330676168203354,-0.20417754352092743,0.9999292492866516,0.5878947973251343,0.21595972776412964,-0.14807012677192688,0.9994125962257385,0.8084642291069031,0.31835541129112244,-0.14445623755455017,0.994550883769989,0.5096209645271301,0.3090791404247284,-0.05653942748904228,0.94879150390625,0.7556771039962769,0.42810526490211487,-0.24338197708129883,0.964637279510498,0.553403913974762,0.42315953969955444,-0.1521093100309372,0.8243615031242371,0.7379241585731506,0.4546660780906677,-0.28437477350234985,0.9082250595092773,0.5668677091598511,0.44598791003227234,-0.17837172746658325,0.715310275554657,0.7274273633956909,0.43832647800445557,-0.2960399389266968,0.9098287224769592,0.5756344795227051,0.43605032563209534,-0.20544788241386414,0.7183031439781189,0.7294957637786865,0.4282754063606262,-0.24597963690757751,0.896618664264679,0.5722679495811462,0.42844581604003906,-0.16124437749385834,0.695243775844574,0.6870321035385132,0.5004107356071472,-0.034753985702991486,0.9970724582672119,0.6067771315574646,0.4933786988258362,0.03474432975053787,0.9949252605438232,0.6740957498550415,0.707497239112854,-0.06375161558389664,0.6794578433036804,0.6016223430633545,0.7030045986175537,0.034123584628105164,0.5616767406463623,0.6635431051254272,0.8997023701667786,0.11286599934101105,0.6197465062141418,0.6140943169593811,0.8952540755271912,0.21079345047473907,0.5650464296340942,0.6585559248924255,0.9346653819084167,0.12166919559240341,0.4019715189933777,0.6202114224433899,0.9260824918746948,0.22042998671531677,0.35743844509124756,0.6597408056259155,0.9584142565727234,-0.03629479557275772,0.5664534568786621,0.5983997583389282,0.9611631631851196,0.062490064650774,0.5343670845031738
on,0.6699329614639282,0.1205865815281868,-0.5325382351875305,0.9998613595962524,0.6783112287521362,0.10152963548898697,-0.5087445974349976,0.9997550845146179,0.683089017868042,0.10182879120111465,-0.5087766647338867,0.9997403621673584,0.6880319714546204,0.10227885097265244,-0.5088999271392822,0.9997601509094238,0.6627848148345947,0.10141193121671677,-0.5095522999763489,0.9997766017913818,0.656900942325592,0.10148422420024872,-0.5096393823623657,0.9997548460960388,0.6510874032974243,0.1018267571926117,-0.5096166729927063,0.9997590184211731,0.695282518863678,0.11182795464992523,-0.3388274013996124,0.9997236132621765,0.6429006457328796,0.11022969335317612,-0.34593307971954346,0.9996628165245056,0.677470326423645,0.1427418738603592,-0.4659823477268219,0.9998529553413391,0.6596251130104065,0.14069022238254547,-0.4683341383934021,0.9998354315757751,0.7324967384338379,0.2315603792667389,-0.2287244349718094,0.9999317526817322,0.5889891386032104,0.2159770429134369,-0.1701306402683258,0.9994485974311829,0.8095377683639526,0.3193255066871643,-0.17363059520721436,0.994918704032898,0.5114393830299377,0.3117647171020508,-0.08132759481668472,0.952428936958313,0.756611168384552,0.42816102504730225,-0.2821234464645386,0.9658679366111755,0.5538161993026733,0.4246012568473816,-0.18733133375644684,0.8351178169250488,0.7389586567878723,0.45472222566604614,-0.3270469903945923,0.9094253182411194,0.5668355226516724,0.44961944222450256,-0.2162024974822998,0.7292537093162537,0.7284184694290161,0.43840283155441284,-0.3398646414279938,0.9108862280845642,0.5758581757545471,0.4404730796813965,-0.2449781447649002,0.7320659160614014,0.7307892441749573,0.42831793427467346,-0.2857654392719269,0.8973087072372437,0.5727299451828003,0.43231311440467834,-0.19739237427711487,0.7083732485771179,0.6873478293418884,0.4997960031032562,-0.036983344703912735,0.9971675276756287,0.6074499487876892,0.492228239774704,0.036977894604206085,0.9951037764549255,0.6742712259292603,0.7067404985427856,-0.07907445728778839,0.683689296245575,0.6021578907966614,0.6996586322784424,0.03377764672040939,0.5588897466659546,0.6640828251838684,0.8969433903694153,0.11333580315113068,0.6289728283882141,0.6168928742408752,0.8955207467079163,0.2244761884212494,0.5689243674278259,0.6590324640274048,0.9342743158340454,0.12259664386510849,0.4160479009151459,0.6234307289123535,0.9251272678375244,0.23584115505218506,0.3633674383163452,0.6600958704948425,0.9584203362464905,-0.03381979092955589,0.5772491097450256,0.598261296749115,0.9595202207565308,0.07925842702388763,0.5387803912162781
on,0.6713886857032776,0.12267788499593735,-0.5537645220756531,0.9998642802238464,0.6798614263534546,0.10281739383935928,-0.5306780934333801,0.999754011631012,0.6847447156906128,0.10294292867183685,-0.5306969881057739,0.9997382164001465,0.6897531747817993,0.10324089974164963,-0.5308204889297485,0.9997568726539612,0.6642177700996399,0.10266569256782532,-0.5337917804718018,0.9997800588607788,0.6583320498466492,0.1026058942079544,-0.5338941812515259,0.9997602701187134,0.6524174809455872,0.10277039557695389,-0.5338757038116455,0.9997653365135193,0.6969982385635376,0.11196114122867584,-0.36198344826698303,0.9997108578681946,0.6442356109619141,0.11048003286123276,-0.3802677094936371,0.9996735453605652,0.6787387132644653,0.14421819150447845,-0.48725444078445435,0.9998570680618286,0.6613057851791382,0.14240612089633942,-0.49273747205734253,0.9998430609703064,0.7329128980636597,0.23142403364181519,-0.2426118403673172,0.9999302625656128,0.5903338193893433,0.2160266488790512,-0.21132346987724304,0.9994814395904541,0.8111360669136047,0.32084763050079346,-0.18238773941993713,0.9951582551002502,0.5115343332290649,0.3148705065250397,-0.1285053789615631,0.9560566544532776,0.7567144632339478,0.4286545515060425,-0.28082600235939026,0.9657564163208008,0.5540230870246887,0.4252167046070099,-0.22003448009490967,0.8452858328819275,0.7386347055435181,0.45492544770240784,-0.3224947154521942,0.9068188071250916,0.5678154230117798,0.449402391910553,-0.2478797733783722,0.7422454953193665,0.7283676862716675,0.4386909306049347,-0.33305490016937256,0.9080499410629272,0.5767317414283752,0.4397487938404083,-0.2715752422809601,0.7447157502174377,0.7308483123779297,0.42856845259666443,-0.28347069025039673,0.893963634967804,0.5735507011413574,0.4316808879375458,-0.22739052772521973,0.7200994491577148,0.687335193157196,0.49935561418533325,-0.03282959759235382,0.9971162676811218,0.6081104278564453,0.49159395694732666,0.03280586376786232,0.9951320886611938,0.6746035814285278,0.7059176564216614,-0.05655038356781006,0.6838096976280212,0.6026962995529175,0.6971580982208252,0.032015230506658554,0.5610234141349792,0.6619366407394409,0.8971787691116333,0.12462590634822845,0.6323774456977844,0.6165516376495361,0.8906508684158325,0.2163611352443695,0.5712389349937439,0.6582322120666504,0.9327859878540039,0.13377217948436737,0.42399516701698303,0.623267412185669,0.9181643128395081,0.22726444900035858,0.3637717366218567,0.6602149605751038,0.9553124308586121,-0.01606408879160881,0.5811217427253723,0.5978398323059082,0.9534865617752075,0.07211436331272125,0.5412806868553162
on,0.6737900972366333,0.12422113865613937,-0.5299004912376404,0.9998697638511658,0.6825836896896362,0.10430652648210526,-0.5063380599021912,0.9997524619102478,0.6877148151397705,0.10445091873407364,-0.5063688158988953,0.9997328519821167,0.6927977800369263,0.1047200858592987,-0.5064781904220581,0.9997492432594299,0.6669303178787231,0.10364248603582382,-0.5087122917175293,0.9997888207435608,0.6610450744628906,0.10336600989103317,-0.5088085532188416,0.9997719526290894,0.6551719903945923,0.10333026945590973,-0.5087941288948059,0.9997791051864624,0.7002397179603577,0.11268690973520279,-0.3411223888397217,0.9996854662895203,0.6472660303115845,0.11059653759002686,-0.3563353419303894,0.9996949434280396,0.6812415719032288,0.14579583704471588,-0.4651942253112793,0.9998638033866882,0.6636878252029419,0.1437188684940338,-0.4697658121585846,0.9998573660850525,0.735655665397644,0.2314065396785736,-0.2324579656124115,0.9999236464500427,0.5912128686904907,0.21624870598316193,-0.1928986757993698,0.9995437264442444,0.8127838373184204,0.32252463698387146,-0.17293943464756012,0.9954904317855835,0.5129174590110779,0.3191700279712677,-0.10847856104373932,0.9620638489723206,0.7600010633468628,0.4300808012485504,-0.26596343517303467,0.964756429195404,0.557085394859314,0.4296680688858032,-0.20058569312095642,0.8633517026901245,0.7424753904342651,0.4563652575016022,-0.30716660618782043,0.900922954082489,0.5719913244247437,0.4520856738090515,-0.22745251655578613,0.7663128972053528,0.730917751789093,0.44132423400878906,-0.3173331618309021,0.901712954044342,0.5810539722442627,0.4409063458442688,-0.25120118260383606,0.7682725787162781,0.732966423034668,0.43189337849617004,-0.2685166001319885,0.8869498372077942,0.5775002241134644,0.4332152009010315,-0.20812711119651794,0.7427368760108948,0.6892827153205872,0.4993702471256256,-0.02854650653898716,0.9969505667686462,0.6093382239341736,0.4912905693054199,0.02851954661309719,0.9951784610748291,0.6753491163253784,0.7040279507637024,-0.03953394666314125,0.6785959005355835,0.6044868230819702,0.6945769190788269,0.0255215372890234,0.5602800250053406,0.6615837216377258,0.8961102962493896,0.14287449419498444,0.6262212991714478,0.6157721281051636,0.8864184021949768,0.21597185730934143,0.5687917470932007,0.6568012833595276,0.9268943667411804,0.15327607095241547,0.43726563453674316,0.616219162940979,0.9133190512657166,0.22892126441001892,0.36400267481803894,0.6638935804367065,0.9448968768119812,0.01272572111338377,0.577325165271759,0.5970252156257629,0.9459904432296753,0.0773187056183815,0.5401288866996765
on,0.6735914945602417,0.12573271989822388,-0.5219992995262146,0.9998692274093628,0.682360053062439,0.10555122792720795,-0.49835214018821716,0.9997463822364807,0.6875185370445251,0.10549180209636688,-0.49836915731430054,0.9997238516807556,0.6926897168159485,0.10557075589895248,-0.49847927689552307,0.9997397065162659,0.6666183471679688,0.10540861636400223,-0.501460611820221,0.9997873902320862,0.6607978940010071,0.10524097830057144,-0.5015379190444946,0.9997701644897461,0.6548997163772583,0.10514608770608902,-0.5015000700950623,0.9997789263725281,0.700609564781189,0.11317398399114609,-0.33621737360954285,0.9996681809425354,0.6473792791366577,0.11168960481882095,-0.34855130314826965,0.9996940493583679,0.6814382672309875,0.14685533940792084,-0.4584926664829254,0.9998639822006226,0.6636911630630493,0.1452416628599167,-0.4648407995700836,0.999860405921936,0.7373775243759155,0.23174065351486206,-0.23052725195884705,0.9999216198921204,0.5926071405410767,0.21647590398788452,-0.17912530899047852,0.9995636940002441,0.81450355052948,0.32252925634384155,-0.16662845015525818,0.9956897497177124,0.5135223269462585,0.3199387192726135,-0.09825824201107025,0.9645789861679077,0.7651931643486023,0.4300079047679901,-0.27212753891944885,0.9650545716285706,0.5570262670516968,0.4291051924228668,-0.1905263066291809,0.8712993860244751,0.7478362321853638,0.45678430795669556,-0.3155632019042969,0.900086522102356,0.5714591145515442,0.452669233083725,-0.2175654172897339,0.7769039273262024,0.7345677614212036,0.44186460971832275,-0.3265637755393982,0.9006880521774292,0.5805711150169373,0.4411396384239197,-0.24238243699073792,0.7786756753921509,0.7370001077651978,0.4321992099285126,-0.2751862704753876,0.8856192827224731,0.5771759748458862,0.4330292046070099,-0.19864386320114136,0.7530641555786133,0.6901322603225708,0.5014050006866455,-0.02969534322619438,0.9968939423561096,0.6097289323806763,0.49317967891693115,0.029699688777327538,0.9951819181442261,0.6773927807807922,0.7075150012969971,-0.040464937686920166,0.6676903367042542,0.6043425798416138,0.6969862580299377,0.025388604030013084,0.5500625371932983,0.6620391607284546,0.8980798125267029,0.1424877792596817,0.6143892407417297,0.6126735210418701,0.8866409659385681,0.21322286128997803,0.5586289167404175,0.6590595841407776,0.9277344346046448,0.15233013033866882,0.4380074143409729,0.6151179075241089,0.9160747528076172,0.2253475934267044,0.3606719970703125,0.6660851836204529,0.9452545046806335,0.0061271656304597855,0.5684160590171814,0.5902951955795288,0.9473841190338135,0.07300122082233429,0.5307984352111816
on,0.6757229566574097,0.12631107866764069,-0.5196772813796997,0.9998777508735657,0.6843264102935791,0.10599227994680405,-0.4937807619571686,0.9997609257698059,0.6895419359207153,0.1059514507651329,-0.4937753677368164,0.9997387528419495,0.6946991086006165,0.10604114085435867,-0.4938555359840393,0.9997535347938538,0.6684803366661072,0.1057274118065834,-0.4997851848602295,0.9998002052307129,0.662554919719696,0.10550713539123535,-0.49987855553627014,0.9997841715812683,0.6565260887145996,0.10538903623819351,-0.4998262822628021,0.999792754650116,0.7019177675247192,0.11363277584314346,-0.32582342624664307,0.9996840357780457,0.6479932069778442,0.11196616291999817,-0.3439892530441284,0.9997138381004333,0.683244526386261,0.14760951697826385,-0.45437079668045044,0.9998738765716553,0.6654967665672302,0.14573925733566284,-0.4640623927116394,0.9998711943626404,0.7375714182853699,0.23246273398399353,-0.21748237311840057,0.9999265074729919,0.5924592614173889,0.2170444279909134,-0.17624889314174652,0.9995973706245422,0.81541907787323,0.322658896446228,-0.156060129404068,0.9959458708763123,0.5140985250473022,0.32011115550994873,-0.09352308511734009,0.9670769572257996,0.7658748030662537,0.43026626110076904,-0.26500996947288513,0.9667084813117981,0.5574904680252075,0.4295724928379059,-0.18629518151283264,0.8790708184242249,0.7486756443977356,0.4577173590660095,-0.30614572763442993,0.9033820629119873,0.5721286535263062,0.45238202810287476,-0.2130802571773529,0.7878779768943787,0.7353977560997009,0.44289588928222656,-0.31979814171791077,0.9038918018341064,0.5806905031204224,0.44097134470939636,-0.23795196413993835,0.7894625663757324,0.7376800179481506,0.4329470098018646,-0.2689709961414337,0.8890489935874939,0.5771654844284058,0.4327794909477234,-0.19445236027240753,0.763909637928009,0.6904429197311401,0.5013865828514099,-0.025494292378425598,0.9969828724861145,0.6105993986129761,0.4932735860347748,0.02551848068833351,0.9953685402870178,0.6761578321456909,0.7079670429229736,-0.04347021132707596,0.6536004543304443,0.6101397275924683,0.6955643892288208,0.004389571025967598,0.5419226288795471,0.6621814966201782,0.8898118734359741,0.15168465673923492,0.5977718830108643,0.6169967651367188,0.8815867900848389,0.21167173981666565,0.5479495525360107,0.659010648727417,0.9144484996795654,0.16452232003211975,0.4333553910255432,0.6199063062667847,0.9072933793067932,0.22441744804382324,0.35585859417915344,0.6661940813064575,0.9397866725921631,0.025724153965711594,0.5546465516090393,0.5998318195343018,0.9442599415779114,0.07204151153564453,0.5212455987930298
on,0.6755300164222717,0.12663523852825165,-0.5179527401924133,0.999883770942688,0.6840404868125916,0.10633907467126846,-0.49285921454429626,0.9997702240943909,0.6891729831695557,0.10630365461111069,-0.49287694692611694,0.9997482299804688,0.6942961812019348,0.10641247779130936,-0.4929758906364441,0.9997622966766357,0.6682032942771912,0.106033094227314,-0.4960727095603943,0.9998078942298889,0.6622925996780396,0.10582462698221207,-0.49616461992263794,0.9997928142547607,0.6562240719795227,0.10574963688850403,-0.4961358606815338,0.999801516532898,0.7014423608779907,0.11397096514701843,-0.3249572515487671,0.9996938705444336,0.6477111577987671,0.1125122681260109,-0.34039419889450073,0.9997256398200989,0.6831318140029907,0.1479005515575409,-0.45270222425460815,0.9998822212219238,0.6652502417564392,0.14594095945358276,-0.45857635140419006,0.9998798966407776,0.7374095916748047,0.23244991898536682,-0.21675321459770203,0.9999309778213501,0.5925319194793701,0.21781253814697266,-0.17068150639533997,0.9996229410171509,0.8155983686447144,0.32265692949295044,-0.16223514080047607,0.9962123036384583,0.5147457122802734,0.32136616110801697,-0.08006329834461212,0.9694941639900208,0.7665698528289795,0.43098101019859314,-0.28742292523384094,0.968599796295166,0.5599480867385864,0.43051615357398987,-0.1852663904428482,0.8876917958259583,0.7495993971824646,0.4588112533092499,-0.33549201488494873,0.9075059294700623,0.574009358882904,0.45285508036613464,-0.21075907349586487,0.8008631467819214,0.7363944053649902,0.4442572593688965,-0.34717389941215515,0.907912015914917,0.5823994874954224,0.44075852632522583,-0.23580622673034668,0.8022871613502502,0.738783061504364,0.4339078962802887,-0.2909226715564728,0.8932206630706787,0.5791875720024109,0.43264785408973694,-0.19294431805610657,0.7771928906440735,0.6906192898750305,0.5014067888259888,-0.02672542631626129,0.9970913529396057,0.6119281649589539,0.4935608208179474,0.026744266971945763,0.9955198168754578,0.6786066293716431,0.7079652547836304,-0.06914693862199783,0.6542670130729675,0.6098062992095947,0.6959921717643738,0.006706070154905319,0.5410224199295044,0.6623003482818604,0.8953492641448975,0.1473737210035324,0.5956589579582214,0.6169171929359436,0.8833855390548706,0.2286415547132492,0.5442749261856079,0.6591850519180298,0.9171115159988403,0.1601923406124115,0.4330698847770691,0.6202806234359741,0.9090753197669983,0.2435005009174347,0.35413023829460144,0.666893720626831,0.9403350949287415,0.016099775210022926,0.5528428554534912,0.600572943687439,0.9443601369857788,0.08536837249994278,0.5183272957801819
on,0.6754058599472046,0.12638098001480103,-0.512008011341095,0.9998868107795715,0.6838911175727844,0.10610505938529968,-0.4883216321468353,0.9997740387916565,0.6889424324035645,0.10604115575551987,-0.4883134961128235,0.9997501373291016,0.6940251588821411,0.10613223910331726,-0.48840418457984924,0.9997642040252686,0.6680359840393066,0.10594388097524643,-0.49305906891822815,0.9998137950897217,0.6621388792991638,0.1057903841137886,-0.4931775629520416,0.9997992515563965,0.6560835242271423,0.10573600232601166,-0.49317508935928345,0.9998084902763367,0.701187252998352,0.11383387446403503,-0.32387131452560425,0.9996891021728516,0.6479686498641968,0.11254590004682541,-0.33990857005119324,0.9997342824935913,0.683271586894989,0.14765150845050812,-0.44906967878341675,0.9998859167098999,0.6652651429176331,0.1458553820848465,-0.45763835310935974,0.999885082244873,0.7379210591316223,0.23238268494606018,-0.21646325290203094,0.9999317526817322,0.592402458190918,0.21794147789478302,-0.18229159712791443,0.9996452927589417,0.8158815503120422,0.32306337356567383,-0.14791783690452576,0.9964152574539185,0.5147277116775513,0.3224646747112274,-0.0947868600487709,0.9715232253074646,0.766238808631897,0.43262332677841187,-0.23858165740966797,0.9701659083366394,0.5600873231887817,0.43175649642944336,-0.18433472514152527,0.8944317698478699,0.749369740486145,0.4613329768180847,-0.2739192843437195,0.9109991788864136,0.5740069150924683,0.4536657929420471,-0.2053585946559906,0.8103362917900085,0.7364649176597595,0.4463406503200531,-0.2807425856590271,0.9112783074378967,0.5822315216064453,0.4409213960170746,-0.22573904693126678,0.8115001916885376,0.7388608455657959,0.4355092942714691,-0.23836246132850647,0.8968936204910278,0.5790486931800842,0.4331434667110443,-0.190277099609375,0.7865254878997803,0.6910650730133057,0.5016558170318604,-0.024457907304167747,0.9970096945762634,0.6119728088378906,0.49358800053596497,0.0244307704269886,0.9955381751060486,0.6814533472061157,0.7076579332351685,-0.06192263215780258,0.6322263479232788,0.6082530617713928,0.6958641409873962,-0.004361023660749197,0.5213419198989868,0.6623730659484863,0.8914469480514526,0.1482534259557724,0.5696439743041992,0.6115323305130005,0.8820139765739441,0.20714262127876282,0.5251039266586304,0.6592333912849426,0.9150298237800598,0.16128793358802795,0.4265845715999603,0.6149254441261292,0.9078766107559204,0.2229798287153244,0.343697190284729,0.6702296137809753,0.9379468560218811,0.03552129119634628,0.5296068787574768,0.5918543934822083,0.941958487033844,0.08346234261989594,0.5003960728645325
on,0.6723931431770325,0.12570048868656158,-0.5029634237289429,0.9998963475227356,0.6821843385696411,0.10550448298454285,-0.480900377035141,0.9997884035110474,0.6874162554740906,0.10551004856824875,-0.48090457916259766,0.9997652173042297,0.6924713850021362,0.10565165430307388,-0.48099184036254883,0.999778151512146,0.6656054854393005,0.10535343736410141,-0.482654869556427,0.9998260140419006,0.659497082233429,0.10537877678871155,-0.48274415731430054,0.9998125433921814,0.6539013981819153,0.10550346225500107,-0.4827291965484619,0.9998214840888977,0.7007901668548584,0.11359501630067825,-0.32242077589035034,0.9997052550315857,0.6476529240608215,0.11248590797185898,-0.3361889719963074,0.9997515082359314,0.681781530380249,0.14697031676769257,-0.4420467019081116,0.9998981356620789,0.6615867018699646,0.14495541155338287,-0.44606703519821167,0.9998977780342102,0.7376457452774048,0.23271234333515167,-0.21563813090324402,0.999937891960144,0.5918490886688232,0.21809855103492737,-0.1781938225030899,0.9996868968009949,0.8154042363166809,0.32356008887290955,-0.15275460481643677,0.9967900514602661,0.5147799253463745,0.3226270377635956,-0.09119953960180283,0.9746829271316528,0.7658143639564514,0.43262535333633423,-0.24557659029960632,0.9728943109512329,0.5604604482650757,0.4349345564842224,-0.18011896312236786,0.9047937393188477,0.7482424974441528,0.4612995982170105,-0.28732576966285706,0.9172891974449158,0.5738913416862488,0.45963728427886963,-0.20382550358772278,0.8249316215515137,0.7356530427932739,0.4457758367061615,-0.29527270793914795,0.9173935055732727,0.5823936462402344,0.4456510543823242,-0.22603264451026917,0.8256763815879822,0.7380746006965637,0.43495261669158936,-0.2467145174741745,0.9033886194229126,0.5792680382728577,0.43836089968681335,-0.18730542063713074,0.8007311224937439,0.690750241279602,0.5013980269432068,-0.025038087740540504,0.9971708059310913,0.6118812561035156,0.4934336841106415,0.025018537417054176,0.9958130717277527,0.6810812950134277,0.7027179598808289,-0.057623039931058884,0.625013530254364,0.6080621480941772,0.6954311728477478,-1.3347598724067211e-05,0.5189729332923889,0.6654800176620483,0.8920637965202332,0.12895256280899048,0.5617033839225769,0.6153028607368469,0.8838378190994263,0.19305212795734406,0.521395206451416,0.6628108620643616,0.9169040322303772,0.13812516629695892,0.42479342222213745,0.6193960905075073,0.9092293381690979,0.20536264777183533,0.34192705154418945,0.6727624535560608,0.9397713541984558,-0.0021614048164337873,0.5240831971168518,0.5994208455085754,0.9432070255279541,0.056805480271577835,0.4989057779312134
on,0.6722473502159119,0.12455606460571289,-0.5206806063652039,0.9998995661735535,0.6820231676101685,0.10487017780542374,-0.49864500761032104,0.9997918009757996,0.6871609687805176,0.10497511923313141,-0.4986528754234314,0.9997690320014954,0.6920373439788818,0.10519914329051971,-0.4987525939941406,0.9997811913490295,0.6655757427215576,0.10449187457561493,-0.5002217888832092,0.9998296499252319,0.6594683527946472,0.10451914370059967,-0.5003097057342529,0.9998167753219604,0.6538770794868469,0.10473056882619858,-0.5002879500389099,0.9998254776000977,0.7000423669815063,0.11323706060647964,-0.3398345410823822,0.9997082352638245,0.6475363373756409,0.11198266595602036,-0.3512486219406128,0.9997566342353821,0.6816197037696838,0.14615724980831146,-0.4585293233394623,0.9999023675918579,0.661373496055603,0.14389190077781677,-0.4620285928249359,0.9999024271965027,0.7375460267066956,0.23233136534690857,-0.23030099272727966,0.9999400973320007,0.5917218923568726,0.21789959073066711,-0.19510480761528015,0.9997059106826782,0.8150521516799927,0.32364511489868164,-0.1672373116016388,0.9969725608825684,0.5147947072982788,0.3225725591182709,-0.11153542995452881,0.9761842489242554,0.7655630707740784,0.4328092038631439,-0.25745996832847595,0.9742182493209839,0.5604022741317749,0.4342752993106842,-0.1987646520137787,0.9099563360214233,0.7478956580162048,0.46138104796409607,-0.2989932596683502,0.9205605983734131,0.5737456679344177,0.4573528468608856,-0.22562329471111298,0.8325062990188599,0.7355294823646545,0.4457654058933258,-0.30736178159713745,0.9206272959709167,0.5823014378547668,0.44336700439453125,-0.25007015466690063,0.8331261277198792,0.7379899621009827,0.4349600374698639,-0.258725106716156,0.9069079160690308,0.5791400671005249,0.43643930554389954,-0.2066170871257782,0.8083394169807434,0.6907078623771667,0.49892932176589966,-0.025076162070035934,0.9972133636474609,0.6118578910827637,0.49117860198020935,0.025065433233976364,0.9959235191345215,0.681516706943512,0.6966673135757446,-0.05555248260498047,0.6206285953521729,0.6095772981643677,0.693136990070343,-0.00014524714788421988,0.5171675086021423,0.6712057590484619,0.8869694471359253,0.1265086978673935,0.5589811205863953,0.6165927648544312,0.8840280175209045,0.1924784630537033,0.5215960741043091,0.6667042374610901,0.9171478748321533,0.13573947548866272,0.4227865934371948,0.621049702167511,0.9096500873565674,0.20489823818206787,0.34337159991264343,0.6742703914642334,0.940043568611145,-0.0063711972907185555,0.5222097635269165,0.5993019342422485,0.9433724284172058,0.05382769554853439,0.49933457374572754
